experiment_id,target,condition,seed,run_id,artifact_root,source_git_sha,manifest_sha256,predictions_sha256,metrics_sha256,model,prediction_variant,metric,value,metric_status,n_endpoints,stored_metric_match
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,ridge,raw,mae,38261058903513.06,reconstructed,248,PENDING
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,ridge,raw,signed_error,32336360257038.008,reconstructed,248,PENDING
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,248,PENDING
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,ridge,clipped,rmse,71.16971991133634,reconstructed,248,True
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,ridge,clipped,mae,55.104838709677416,reconstructed,248,True
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,ridge,clipped,signed_error,25.467741935483872,reconstructed,248,True
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,ridge,clipped,nasa_score,3825106.5795476167,reconstructed,248,True
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,raw,rmse,53.52077560023986,reconstructed,248,PENDING
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,raw,mae,44.15492197207539,reconstructed,248,PENDING
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,raw,signed_error,-23.566205575439426,reconstructed,248,PENDING
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,raw,nasa_score,233885.7615548216,reconstructed,248,PENDING
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,clipped,rmse,40.55705025111984,reconstructed,248,True
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,clipped,mae,35.46137358497862,reconstructed,248,True
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,clipped,signed_error,-14.872657188342655,reconstructed,248,True
C07,FD004,primary,73,C07_FD004_8b6c6bf96f05_seed_73,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,9478a3bbb523a2c5cc5196ccaced88e2e6568d51fff0eb57a5f879d3f41b31aa,bbbdb7cbbeee572eef30661b0033fc38cae37502b1dce7d645a3d22ee2315ff4,ecbfe11191a8f811612edbe39237e2edfd38ab372acba59e179669574fef83c3,hist_gradient_boosting,clipped,nasa_score,13996.77944936053,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,raw,rmse,54.524097887139924,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,raw,mae,46.4679888084266,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,raw,signed_error,0.18227452271231512,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,raw,nasa_score,129525.32078744032,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,clipped,rmse,43.88803377312469,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,clipped,mae,37.77444042132983,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,clipped,signed_error,8.8758229098091,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,mean,clipped,nasa_score,89087.40819676843,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,raw,rmse,702396416672504.9,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,raw,mae,682429634305791.0,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,raw,signed_error,682429634305791.0,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,clipped,rmse,63.793928571460825,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,clipped,mae,47.141129032258064,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,clipped,signed_error,47.141129032258064,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,ridge,clipped,nasa_score,4028362.3307686197,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,raw,rmse,49.91846260123437,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,raw,mae,42.37582047439279,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,raw,signed_error,-9.467298104998132,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,raw,nasa_score,86180.57929114882,reconstructed,248,PENDING
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,clipped,rmse,38.46494356623428,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,clipped,mae,33.68227208729601,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,clipped,signed_error,-0.773749717901365,reconstructed,248,True
C07,FD004,primary,101,C07_FD004_8b6c6bf96f05_seed_101,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,cbdb81022c5c0662398eebbc77ba09d53893314a92ad6edd146e0fb80ed82250,ee0ffd300d45749b208dd782c1169271bb893987fd205b5e6e824bf545063ea0,23a80e04ae84c5d3401af62d283770c016fe924479b372bc7047c480beb3c0d6,hist_gradient_boosting,clipped,nasa_score,23572.05542745196,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,raw,rmse,54.52488985942891,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,raw,mae,46.46535106430022,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,raw,signed_error,0.34581465854730015,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,raw,nasa_score,130446.67001811249,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,clipped,rmse,43.921399800275005,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,clipped,mae,37.771802677203446,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,clipped,signed_error,9.039363045644082,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,mean,clipped,nasa_score,90514.28038149186,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,raw,rmse,2674508277211957.5,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,raw,mae,2614423656526668.0,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,raw,signed_error,2614423656526668.0,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,raw,nasa_score,PENDING,nonfinite_on_raw_support,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,clipped,rmse,63.793928571460825,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,clipped,mae,47.141129032258064,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,clipped,signed_error,47.141129032258064,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,ridge,clipped,nasa_score,4028362.3307686197,reconstructed,248,True
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,hist_gradient_boosting,raw,rmse,52.59178827809491,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,hist_gradient_boosting,raw,mae,44.31919673803756,reconstructed,248,PENDING
C07,FD004,primary,137,C07_FD004_8b6c6bf96f05_seed_137,outputs/c07_final_8b6c6bf,8b6c6bf96f05abb9a445fae98a7bba1bce888eb3,c0ba64f841f371f33c3e2477f96954aa3371e3320f09857760768a4e90e766fd,b933906ce695cd239e926b4834e698b78f8cbc7a380c0e0bc2099a3999195855,f851924c02c96face15a14e8a33ea4686003114de870cf4f1bd3c9fb192de61f,hist_gradient_boosting,raw,signed_error,-16.38910366381409,reconstructed,248,PENDING
